PurchaseOrderID,OrderDate,ShipDate,VendorID,VendorName,ProductID,ProductName,OrderQty,UnitPrice,TotalAmount,ProductCategory,ProductSubcategory
973,2013-09-27,2013-10-06,1666,Leaf River Terrain,435,Thin-Jam Lock Nut 8,3,37.18,111.54,Uncategorized,Not Specified
974,2013-09-27,2013-10-06,1592,Lindell,490,LL Nipple,3,12.72,38.15,Uncategorized,Not Specified
974,2013-09-27,2013-10-06,1592,Lindell,491,HL Nipple,3,19.94,59.82,Uncategorized,Not Specified
975,2013-09-27,2013-10-06,1618,Metro Sport Equipment,528,Seat Lug,3,38.16,114.47,Uncategorized,Not Specified
976,2013-09-27,2013-10-06,1612,"Midwest Sport, Inc.",505,Cone-Shaped Race,3,44.22,132.65,Uncategorized,Not Specified
977,2013-09-29,2013-10-08,1644,International Sport Assoc.,527,Spokes,550,6.75,3713.33,Uncategorized,Not Specified
978,2013-09-29,2013-10-08,1680,Jackson Authority,938,LL Road Pedal,550,31.49,17319.23,Components,Pedals
978,2013-09-29,2013-10-08,1680,Jackson Authority,939,ML Road Pedal,550,48.29,26559.23,Components,Pedals
978,2013-09-29,2013-10-08,1680,Jackson Authority,509,HL Mountain Rim,550,36.28,19952.63,Uncategorized,Not Specified
979,2013-09-29,2013-10-08,1584,Trey Research,492,Paint - Black,60,50.75,3044.79,Uncategorized,Not Specified
979,2013-09-29,2013-10-08,1584,Trey Research,493,Paint - Red,60,58.26,3495.87,Uncategorized,Not Specified
979,2013-09-29,2013-10-08,1584,Trey Research,494,Paint - Silver,60,50.75,3044.79,Uncategorized,Not Specified
979,2013-09-29,2013-10-08,1584,Trey Research,495,Paint - Blue,60,62.93,3775.59,Uncategorized,Not Specified
979,2013-09-29,2013-10-08,1584,Trey Research,496,Paint - Yellow,60,49.65,2979.27,Uncategorized,Not Specified
980,2013-09-29,2013-10-08,1620,Lakewood Bicycle,523,LL Spindle/Axle,550,10.38,5711.48,Uncategorized,Not Specified
981,2013-09-29,2013-10-08,1666,Leaf River Terrain,436,Thin-Jam Lock Nut 12,3,41.45,124.36,Uncategorized,Not Specified
981,2013-09-29,2013-10-08,1666,Leaf River Terrain,437,Thin-Jam Lock Nut 11,3,37.18,111.54,Uncategorized,Not Specified
982,2013-09-29,2013-10-08,1592,Lindell,490,LL Nipple,3,12.72,38.15,Uncategorized,Not Specified
982,2013-09-29,2013-10-08,1592,Lindell,491,HL Nipple,3,19.94,59.82,Uncategorized,Not Specified
983,2013-09-29,2013-10-08,1618,Metro Sport Equipment,528,Seat Lug,3,38.16,114.47,Uncategorized,Not Specified
984,2013-09-29,2013-10-08,1612,"Midwest Sport, Inc.",505,Cone-Shaped Race,3,44.22,132.65,Uncategorized,Not Specified
985,2013-09-29,2013-10-08,1586,Mitchell Sports,938,LL Road Pedal,550,31.49,17319.23,Components,Pedals
985,2013-09-29,2013-10-08,1586,Mitchell Sports,939,ML Road Pedal,550,48.29,26559.23,Components,Pedals
986,2013-09-29,2013-10-08,1500,Morgan Bike Accessories,358,HL Grip Tape,60,6.98,418.95,Uncategorized,Not Specified
987,2013-09-29,2013-10-08,1656,Mountain Works,458,Lock Nut 4,3,43.32,129.97,Uncategorized,Not Specified
987,2013-09-29,2013-10-08,1656,Mountain Works,459,Lock Nut 19,3,47.6,142.79,Uncategorized,Not Specified
987,2013-09-29,2013-10-08,1656,Mountain Works,460,Lock Nut 18,3,43.32,129.97,Uncategorized,Not Specified
988,2013-09-29,2013-10-08,1572,National Bike Association,356,LL Grip Tape,60,3.38,202.86,Uncategorized,Not Specified
988,2013-09-29,2013-10-08,1572,National Bike Association,357,ML Grip Tape,60,4.32,258.93,Uncategorized,Not Specified
989,2013-09-29,2013-10-08,1562,Norstan Bike Hut,380,Hex Nut 8,3,43.34,130.03,Uncategorized,Not Specified
989,2013-09-29,2013-10-08,1562,Norstan Bike Hut,381,Hex Nut 9,3,39.07,117.21,Uncategorized,Not Specified
989,2013-09-29,2013-10-08,1562,Norstan Bike Hut,382,Hex Nut 22,3,36.97,110.91,Uncategorized,Not Specified
989,2013-09-29,2013-10-08,1562,Norstan Bike Hut,383,Hex Nut 23,3,41.24,123.73,Uncategorized,Not Specified
989,2013-09-29,2013-10-08,1562,Norstan Bike Hut,384,Hex Nut 12,3,36.97,110.91,Uncategorized,Not Specified
990,2013-09-29,2013-10-08,1662,Northern Bike Travel,490,LL Nipple,3,12.36,37.08,Uncategorized,Not Specified
991,2013-09-29,2013-10-08,1682,"Premier Sport, Inc.",513,Touring Rim,550,39.2,21558.08,Uncategorized,Not Specified
992,2013-09-29,2013-10-08,1686,Pro Sport Industries,412,Internal Lock Washer 3,3,39.14,117.43,Uncategorized,Not Specified
992,2013-09-29,2013-10-08,1686,Pro Sport Industries,413,Internal Lock Washer 4,3,47.58,142.73,Uncategorized,Not Specified
993,2013-09-30,2013-10-09,1684,Professional Athletic Consultants,933,HL Road Tire,550,43.98,24191.48,Accessories,Tires and Tubes
993,2013-09-30,2013-10-09,1684,Professional Athletic Consultants,934,Touring Tire,550,38.15,20980.58,Accessories,Tires and Tubes
994,2013-09-30,2013-10-09,1534,Ready Rentals,428,Thin-Jam Lock Nut 5,3,43.48,130.44,Uncategorized,Not Specified
994,2013-09-30,2013-10-09,1534,Ready Rentals,429,Thin-Jam Lock Nut 6,3,41.38,124.14,Uncategorized,Not Specified
995,2013-09-30,2013-10-09,1614,"Reliance Fitness, Inc.",347,Flat Washer 8,3,43.38,130.13,Uncategorized,Not Specified
995,2013-09-30,2013-10-09,1614,"Reliance Fitness, Inc.",348,Flat Washer 5,3,41.28,123.83,Uncategorized,Not Specified
995,2013-09-30,2013-10-09,1614,"Reliance Fitness, Inc.",349,Flat Washer 7,3,45.55,136.65,Uncategorized,Not Specified
996,2013-09-30,2013-10-09,1588,Signature Cycles,931,LL Road Tire,550,34.35,18890.03,Accessories,Tires and Tubes
996,2013-09-30,2013-10-09,1588,Signature Cycles,932,ML Road Tire,550,39.24,21581.18,Accessories,Tires and Tubes
997,2013-10-06,2013-10-15,1622,Speed Corporation,347,Flat Washer 8,3,43.27,129.81,Uncategorized,Not Specified
997,2013-10-06,2013-10-15,1622,Speed Corporation,348,Flat Washer 5,3,41.17,123.51,Uncategorized,Not Specified
997,2013-10-06,2013-10-15,1622,Speed Corporation,349,Flat Washer 7,3,45.44,136.33,Uncategorized,Not Specified
998,2013-10-06,2013-10-15,1632,Sport Fan Co.,928,LL Mountain Tire,550,32.77,18023.78,Accessories,Tires and Tubes
998,2013-10-06,2013-10-15,1632,Sport Fan Co.,929,ML Mountain Tire,550,37.09,20397.3,Accessories,Tires and Tubes
998,2013-10-06,2013-10-15,1632,Sport Fan Co.,930,HL Mountain Tire,550,43.04,23671.73,Accessories,Tires and Tubes
999,2013-10-06,2013-10-15,1608,Sport Playground,332,Freewheel,550,10.82,5948.25,Uncategorized,Not Specified
1000,2013-10-06,2013-10-15,1576,Superior Bicycles,948,Front Brakes,550,82.83,45558.98,Components,Brakes
1000,2013-10-06,2013-10-15,1576,Superior Bicycles,907,Rear Brakes,550,82.83,45558.98,Components,Brakes
1001,2013-10-06,2013-10-15,1590,SUPERSALES INC.,325,Decal 1,1250,0.21,262.5,Uncategorized,Not Specified
1001,2013-10-06,2013-10-15,1590,SUPERSALES INC.,326,Decal 2,1250,0.21,262.5,Uncategorized,Not Specified
1002,2013-10-06,2013-10-15,1514,Training Systems,320,Chainring Bolts,3,49.64,148.93,Uncategorized,Not Specified
1002,2013-10-06,2013-10-15,1514,Training Systems,321,Chainring Nut,3,44.32,132.96,Uncategorized,Not Specified
1003,2013-10-06,2013-10-15,1498,"Trikes, Inc.",930,HL Mountain Tire,550,42.51,23382.98,Accessories,Tires and Tubes
1003,2013-10-06,2013-10-15,1498,"Trikes, Inc.",921,Mountain Tire Tube,550,5.59,3072.3,Accessories,Tires and Tubes
1004,2013-10-06,2013-10-15,1674,Varsity Sport Co.,952,Chain,60,15.74,944.37,Components,Chains
1005,2013-10-06,2013-10-15,1652,Victory Bikes,933,HL Road Tire,550,43.46,23902.73,Accessories,Tires and Tubes
1005,2013-10-06,2013-10-15,1652,Victory Bikes,934,Touring Tire,550,37.62,20691.83,Accessories,Tires and Tubes
1005,2013-10-06,2013-10-15,1652,Victory Bikes,922,Road Tire Tube,550,6.53,3592.05,Accessories,Tires and Tubes
1005,2013-10-06,2013-10-15,1652,Victory Bikes,923,Touring Tire Tube,550,6.18,3401.48,Accessories,Tires and Tubes
1006,2013-10-06,2013-10-15,1578,"Vision Cycles, Inc.",317,LL Crankarm,550,29.58,16268.18,Uncategorized,Not Specified
1006,2013-10-06,2013-10-15,1578,"Vision Cycles, Inc.",318,ML Crankarm,550,36.1,19854.45,Uncategorized,Not Specified
1006,2013-10-06,2013-10-15,1578,"Vision Cycles, Inc.",319,HL Crankarm,550,48.58,26720.93,Uncategorized,Not Specified
1007,2013-10-06,2013-10-15,1538,Vista Road Bikes,928,LL Mountain Tire,550,32.25,17735.03,Accessories,Tires and Tubes
1007,2013-10-06,2013-10-15,1538,Vista Road Bikes,929,ML Mountain Tire,550,36.56,20108.55,Accessories,Tires and Tubes
1008,2013-10-06,2013-10-15,1556,West Junction Cycles,319,HL Crankarm,550,46.42,25531.28,Uncategorized,Not Specified
1009,2013-10-06,2013-10-15,1554,WestAmerica Bicycle Co.,361,Thin-Jam Hex Nut 1,3,49.7,149.09,Uncategorized,Not Specified
1009,2013-10-06,2013-10-15,1554,WestAmerica Bicycle Co.,362,Thin-Jam Hex Nut 2,3,45.42,136.27,Uncategorized,Not Specified
1009,2013-10-06,2013-10-15,1554,WestAmerica Bicycle Co.,363,Thin-Jam Hex Nut 15,3,43.32,129.97,Uncategorized,Not Specified
1009,2013-10-06,2013-10-15,1554,WestAmerica Bicycle Co.,364,Thin-Jam Hex Nut 16,3,47.6,142.79,Uncategorized,Not Specified
1009,2013-10-06,2013-10-15,1554,WestAmerica Bicycle Co.,365,Thin-Jam Hex Nut 5,3,43.32,129.97,Uncategorized,Not Specified
1010,2013-10-06,2013-10-15,1688,Wood Fitness,2,Bearing Ball,3,41.92,125.75,Uncategorized,Not Specified
1011,2013-10-06,2013-10-15,1580,"Litware, Inc.",1,Adjustable Race,3,50.26,150.79,Uncategorized,Not Specified
1012,2013-10-06,2013-10-15,1496,Advanced Bicycles,359,Thin-Jam Hex Nut 9,3,47.68,143.04,Uncategorized,Not Specified
1012,2013-10-06,2013-10-15,1496,Advanced Bicycles,360,Thin-Jam Hex Nut 10,3,45.58,136.74,Uncategorized,Not Specified
1013,2013-10-10,2013-10-19,1586,Mitchell Sports,938,LL Road Pedal,550,31.49,17319.23,Components,Pedals
1013,2013-10-10,2013-10-19,1586,Mitchell Sports,939,ML Road Pedal,550,48.29,26559.23,Components,Pedals
1014,2013-10-10,2013-10-19,1500,Morgan Bike Accessories,358,HL Grip Tape,60,6.98,418.95,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,375,Hex Nut 5,3,43.27,129.81,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,376,Hex Nut 6,3,47.54,142.63,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,377,Hex Nut 16,3,43.27,129.81,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,378,Hex Nut 17,3,41.17,123.51,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,379,Hex Nut 7,3,45.44,136.33,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,380,Hex Nut 8,3,41.17,123.51,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,381,Hex Nut 9,3,39.07,117.21,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,438,Lock Nut 5,3,47.68,143.04,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,439,Lock Nut 6,3,45.58,136.74,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,440,Lock Nut 16,3,49.85,149.56,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,441,Lock Nut 17,3,45.58,136.74,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,442,Lock Nut 7,3,43.48,130.44,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,443,Lock Nut 8,3,47.75,143.26,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,444,Lock Nut 9,3,43.48,130.44,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,445,Lock Nut 22,3,41.38,124.14,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,446,Lock Nut 23,3,45.65,136.96,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,447,Lock Nut 12,3,41.38,124.14,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,448,Lock Nut 13,3,39.28,117.84,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,449,Lock Nut 1,3,43.55,130.66,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,450,Lock Nut 10,3,39.28,117.84,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,451,Lock Nut 11,3,37.18,111.54,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,452,Lock Nut 2,3,41.45,124.36,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,453,Lock Nut 20,3,37.18,111.54,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,454,Lock Nut 21,3,47.52,142.57,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,455,Lock Nut 3,3,45.42,136.27,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,456,Lock Nut 14,3,49.7,149.09,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,457,Lock Nut 15,3,45.42,136.27,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,458,Lock Nut 4,3,43.32,129.97,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,459,Lock Nut 19,3,47.6,142.79,Uncategorized,Not Specified
1015,2013-10-10,2013-10-19,1656,Mountain Works,460,Lock Nut 18,3,43.32,129.97,Uncategorized,Not Specified
1016,2013-10-10,2013-10-19,1572,National Bike Association,356,LL Grip Tape,60,3.38,202.86,Uncategorized,Not Specified
1016,2013-10-10,2013-10-19,1572,National Bike Association,357,ML Grip Tape,60,4.32,258.93,Uncategorized,Not Specified
1017,2013-10-10,2013-10-19,1562,Norstan Bike Hut,385,Hex Nut 13,3,43.22,129.65,Uncategorized,Not Specified
1017,2013-10-10,2013-10-19,1562,Norstan Bike Hut,386,Hex Nut 1,3,47.49,142.47,Uncategorized,Not Specified
1017,2013-10-10,2013-10-19,1562,Norstan Bike Hut,387,Hex Nut 10,3,43.27,129.81,Uncategorized,Not Specified
1017,2013-10-10,2013-10-19,1562,Norstan Bike Hut,388,Hex Nut 11,3,47.54,142.63,Uncategorized,Not Specified
1017,2013-10-10,2013-10-19,1562,Norstan Bike Hut,389,Hex Nut 2,3,43.27,129.81,Uncategorized,Not Specified
1017,2013-10-10,2013-10-19,1562,Norstan Bike Hut,390,Hex Nut 20,3,41.17,123.51,Uncategorized,Not Specified
1018,2013-10-10,2013-10-19,1662,Northern Bike Travel,490,LL Nipple,3,12.36,37.08,Uncategorized,Not Specified
1019,2013-10-10,2013-10-19,1682,"Premier Sport, Inc.",513,Touring Rim,550,39.2,21558.08,Uncategorized,Not Specified
1020,2013-10-10,2013-10-19,1686,Pro Sport Industries,414,Internal Lock Washer 9,3,45.48,136.43,Uncategorized,Not Specified
1020,2013-10-10,2013-10-19,1686,Pro Sport Industries,415,Internal Lock Washer 5,3,49.75,149.25,Uncategorized,Not Specified
1020,2013-10-10,2013-10-19,1686,Pro Sport Industries,416,Internal Lock Washer 7,3,45.48,136.43,Uncategorized,Not Specified
1021,2013-10-10,2013-10-19,1684,Professional Athletic Consultants,931,LL Road Tire,550,34.87,19178.78,Accessories,Tires and Tubes
1021,2013-10-10,2013-10-19,1684,Professional Athletic Consultants,932,ML Road Tire,550,39.76,21869.93,Accessories,Tires and Tubes
1021,2013-10-10,2013-10-19,1684,Professional Athletic Consultants,933,HL Road Tire,550,43.98,24191.48,Accessories,Tires and Tubes
1021,2013-10-10,2013-10-19,1684,Professional Athletic Consultants,934,Touring Tire,550,38.15,20980.58,Accessories,Tires and Tubes
1022,2013-10-10,2013-10-19,1534,Ready Rentals,430,Thin-Jam Lock Nut 3,3,45.65,136.96,Uncategorized,Not Specified
1022,2013-10-10,2013-10-19,1534,Ready Rentals,431,Thin-Jam Lock Nut 4,3,41.38,124.14,Uncategorized,Not Specified
1023,2013-10-10,2013-10-19,1614,"Reliance Fitness, Inc.",341,Flat Washer 1,3,47.58,142.73,Uncategorized,Not Specified
1023,2013-10-10,2013-10-19,1614,"Reliance Fitness, Inc.",342,Flat Washer 6,3,45.48,136.43,Uncategorized,Not Specified
1023,2013-10-10,2013-10-19,1614,"Reliance Fitness, Inc.",343,Flat Washer 2,3,49.75,149.25,Uncategorized,Not Specified
1024,2013-10-10,2013-10-19,1588,Signature Cycles,931,LL Road Tire,550,34.35,18890.03,Accessories,Tires and Tubes
1024,2013-10-10,2013-10-19,1588,Signature Cycles,932,ML Road Tire,550,39.24,21581.18,Accessories,Tires and Tubes
1025,2013-10-13,2013-10-22,1494,Allenson Cycles,530,Seat Post,550,16.09,8847.3,Uncategorized,Not Specified
1026,2013-10-13,2013-10-22,1650,American Bicycles and Wheels,4,Headset Ball Bearings,3,57.03,171.08,Uncategorized,Not Specified
1027,2013-10-13,2013-10-22,1654,American Bikes,512,HL Road Rim,550,37.09,20397.3,Uncategorized,Not Specified
1028,2013-10-13,2013-10-22,1664,Anderson's Custom Bikes,513,Touring Rim,550,26.6,14628.08,Uncategorized,Not Specified
1029,2013-10-13,2013-10-22,1678,"Proseware, Inc.",317,LL Crankarm,550,27.06,14882.18,Uncategorized,Not Specified
1029,2013-10-13,2013-10-22,1678,"Proseware, Inc.",318,ML Crankarm,550,33.58,18468.45,Uncategorized,Not Specified
1029,2013-10-13,2013-10-22,1678,"Proseware, Inc.",319,HL Crankarm,550,46.06,25334.93,Uncategorized,Not Specified
1030,2013-10-13,2013-10-22,1616,Aurora Bike Center,412,Internal Lock Washer 3,3,41.17,123.51,Uncategorized,Not Specified
1030,2013-10-13,2013-10-22,1616,Aurora Bike Center,413,Internal Lock Washer 4,3,39.07,117.21,Uncategorized,Not Specified
1030,2013-10-13,2013-10-22,1616,Aurora Bike Center,414,Internal Lock Washer 9,3,43.34,130.03,Uncategorized,Not Specified
1031,2013-10-13,2013-10-22,1492,Australia Bike Retailer,429,Thin-Jam Lock Nut 6,3,41.22,123.67,Uncategorized,Not Specified
1031,2013-10-13,2013-10-22,1492,Australia Bike Retailer,430,Thin-Jam Lock Nut 3,3,45.5,136.49,Uncategorized,Not Specified
1031,2013-10-13,2013-10-22,1492,Australia Bike Retailer,431,Thin-Jam Lock Nut 4,3,41.22,123.67,Uncategorized,Not Specified
1031,2013-10-13,2013-10-22,1492,Australia Bike Retailer,432,Thin-Jam Lock Nut 13,3,39.12,117.37,Uncategorized,Not Specified
1032,2013-10-13,2013-10-22,1602,Beaumont Bikes,320,Chainring Bolts,3,47.47,142.41,Uncategorized,Not Specified
1032,2013-10-13,2013-10-22,1602,Beaumont Bikes,321,Chainring Nut,3,42.8,128.39,Uncategorized,Not Specified
1033,2013-10-13,2013-10-22,1540,Bergeron Off-Roads,449,Lock Nut 1,3,49.85,149.56,Uncategorized,Not Specified
1033,2013-10-13,2013-10-22,1540,Bergeron Off-Roads,450,Lock Nut 10,3,45.58,136.74,Uncategorized,Not Specified
1033,2013-10-13,2013-10-22,1540,Bergeron Off-Roads,451,Lock Nut 11,3,43.48,130.44,Uncategorized,Not Specified
1034,2013-10-13,2013-10-22,1628,Bicycle Specialists,941,Touring Pedal,550,62.99,34644.23,Components,Pedals
1035,2013-10-13,2013-10-22,1604,Bike Satellite Inc.,320,Chainring Bolts,3,45.37,136.11,Uncategorized,Not Specified
1035,2013-10-13,2013-10-22,1604,Bike Satellite Inc.,321,Chainring Nut,3,40.49,121.46,Uncategorized,Not Specified
1035,2013-10-13,2013-10-22,1604,Bike Satellite Inc.,322,Chainring,60,26.37,1581.93,Uncategorized,Not Specified
1036,2013-10-13,2013-10-22,1690,Bloomington Multisport,504,Cup-Shaped Race,3,48.76,146.29,Uncategorized,Not Specified
1037,2013-10-13,2013-10-22,1566,Burnett Road Warriors,497,Pinch Bolt,3,34.19,102.56,Uncategorized,Not Specified
1038,2013-10-13,2013-10-22,1698,Business Equipment Center,323,Crown Race,3,50.26,150.79,Uncategorized,Not Specified
1039,2013-10-13,2013-10-22,1560,Capital Road Cycles,523,LL Spindle/Axle,550,10.73,5902.05,Uncategorized,Not Specified
1039,2013-10-13,2013-10-22,1560,Capital Road Cycles,524,HL Spindle/Axle,550,14.12,7767.38,Uncategorized,Not Specified
1040,2013-10-13,2013-10-22,1692,Carlson Specialties,496,Paint - Yellow,60,48.91,2934.54,Uncategorized,Not Specified
1041,2013-10-14,2013-10-23,1696,Chicago City Saddles,910,HL Mountain Seat/Saddle,550,40.94,22516.73,Components,Saddles
1041,2013-10-14,2013-10-23,1696,Chicago City Saddles,911,LL Road Seat/Saddle,550,21.09,11601.98,Components,Saddles
1041,2013-10-14,2013-10-23,1696,Chicago City Saddles,912,ML Road Seat/Saddle,550,30.44,16741.73,Components,Saddles
1041,2013-10-14,2013-10-23,1696,Chicago City Saddles,913,HL Road Seat/Saddle,550,40.94,22516.73,Components,Saddles
1042,2013-10-14,2013-10-23,1504,Chicago Rent-All,506,Reflector,60,9.2,551.88,Uncategorized,Not Specified
1043,2013-10-14,2013-10-23,1544,Circuit Cycles,679,Rear Derailleur Cage,550,5.78,3176.25,Uncategorized,Not Specified
1044,2013-10-14,2013-10-23,1530,Comfort Road Bicycles,507,LL Mountain Rim,550,23.39,12866.7,Uncategorized,Not Specified
1044,2013-10-14,2013-10-23,1530,Comfort Road Bicycles,508,ML Mountain Rim,550,27.65,15205.58,Uncategorized,Not Specified
1045,2013-10-14,2013-10-23,1508,"Compete Enterprises, Inc",355,Guide Pulley,550,1.37,750.75,Uncategorized,Not Specified
1045,2013-10-14,2013-10-23,1508,"Compete Enterprises, Inc",940,HL Road Pedal,550,62.99,34644.23,Components,Pedals
1045,2013-10-14,2013-10-23,1508,"Compete Enterprises, Inc",535,Tension Pulley,550,3.49,1917.3,Uncategorized,Not Specified
